,ALF,AUI,WHF,DJW,DUI,HHV,AGF,TGG,BKI,PGF,FGG,Cash,TotalValue,Adj Close_ALF,Adj Close_AUI,Adj Close_WHF,Adj Close_DJW,Adj Close_DUI,Adj Close_HHV,Adj Close_AGF,Adj Close_TGG,Adj Close_BKI,Adj Close_PGF,Adj Close_FGG
2016-02-29,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77732.56682062824,77732.56682073155,1.485,6.73,4.12,3.86,3.13,1.11,0.8,1.09,1.56,0.885,1.125
2016-03-01,6711.40939597,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67712.56682063296,77712.56682073246,1.49,6.8,4.12,3.84,3.18,1.13,0.79,1.14,1.565,0.89,1.1
2016-03-02,6711.40939597,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67712.56682063296,77779.68091469505,1.5,6.95,4.17,3.87,3.19,1.145,0.815,1.11,1.565,0.89,1.125
2016-03-03,6711.40939597,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67712.56682063296,77712.56682074277,1.49,7.32,4.49,3.96,3.19,1.1420000000000001,0.83,1.12,1.59,0.89,1.125
2016-03-04,6711.40939597,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67712.56682063296,77846.79500865487,1.51,6.96,4.25,4.0,3.2,1.14,0.835,1.115,1.625,0.895,1.13
2016-03-05,6711.40939597,-1436.7816091799996,-2352.9411764700003,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87672.5668206624,77806.7950086548,1.51,6.96,4.25,4.0,3.2,1.14,0.835,1.115,1.625,0.895,1.13
2016-03-06,6711.40939597,-1436.7816091799996,-2352.9411764700003,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87672.5668206624,77806.7950086548,1.51,6.96,4.25,4.0,3.2,1.14,0.835,1.115,1.625,0.895,1.13
2016-03-07,6711.40939597,-1436.7816091799996,-2352.9411764700003,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87672.5668206624,77849.99488522686,1.525,7.0,4.25,4.02,3.23,1.15,0.855,1.125,1.615,0.91,1.125
2016-03-08,0.0,-1436.7816091799996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,87766.52655220377,77709.05528791116,1.51,7.0,4.25,4.08,3.26,1.14,0.82,1.14,1.615,0.915,1.125
2016-03-09,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,77717.73344872333,77717.73344883043,1.51,6.98,4.26,4.16,3.25,1.155,0.82,1.135,1.62,0.895,1.125
2016-03-10,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67697.73344871833,77697.73344883033,1.5,6.99,4.29,4.08,3.28,1.165,0.83,1.12,1.615,0.88,1.13
2016-03-11,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,67697.73344871833,77831.06678216383,1.52,6.98,4.26,4.13,3.25,1.17,0.83,1.12,1.62,0.87,1.125
2016-03-12,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,57677.73344871662,77811.06678216383,1.52,6.98,4.26,4.13,3.25,1.17,0.83,1.12,1.62,0.87,1.125
2016-03-13,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,57677.73344871662,77811.06678216383,1.52,6.98,4.26,4.13,3.25,1.17,0.83,1.12,1.62,0.87,1.125
2016-03-14,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,57677.73344871662,77801.66507276263,1.525,7.0,4.25,4.2,3.24,1.165,0.845,1.287,1.62,0.87,1.115
2016-03-15,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,67557.93344872157,77472.46336335917,1.485,6.9,4.23,4.17,3.2,1.16,0.85,1.125,1.595,0.88,1.0241
2016-03-16,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,-8695.65217391,0.0,0.0,0,67517.93344871307,77432.46336335987,1.5,6.93,4.21,4.12,3.19,1.16,0.845,1.15,1.62,0.9,1.0241
2016-03-17,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,-8695.65217391,0.0,0.0,0,67517.93344871307,77646.88179517082,1.5,7.03,4.25,4.15,3.27,1.18,0.84,1.145,1.4453,0.9,1.0241
2016-03-18,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,-8695.65217391,0.0,0.0,0,67517.93344871307,77714.29167997092,1.51,6.97,4.22,4.14,3.26,1.175,0.845,1.14,1.64,0.91,1.11
2016-03-19,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,57585.063883499155,77694.4655930144,1.51,6.97,4.22,4.14,3.26,1.175,0.845,1.14,1.64,0.91,1.11
2016-03-20,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,-6097.56097561,0.0,0,67565.06388349956,77674.46559301442,1.51,6.97,4.22,4.14,3.26,1.175,0.845,1.14,1.64,0.91,1.11
2016-03-21,6666.66666667,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,-6097.56097561,0.0,0,67565.06388349956,77495.24941623781,1.495,7.0,4.27,4.17,3.26,1.18,0.865,1.17,1.66,0.905,1.1
2016-03-22,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,-6097.56097561,0.0,0,77811.19721683802,77878.42673539536,1.54,6.98,4.3,4.15,3.26,1.185,0.865,1.165,1.65,0.91,1.12
2016-03-23,6535.94771242,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,-6097.56097561,0.0,0,67791.19721683541,79063.86242436648,1.53,6.92,4.3,4.13,3.26,1.18,0.855,1.15,1.4453,0.91,1.12
2016-03-24,6535.94771242,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,57801.74599732282,77781.63538908752,1.54,6.93,4.29,4.17,3.23,1.16,0.855,1.14,1.635,0.9799,1.1
2016-03-25,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,8547.008547009998,0.0,0.0,0.0,0.0,0,67846.97475549536,79792.27390088906,1.54,6.2413,4.36,2.84,3.2308,1.3976,1.31,1.3,1.4453,0.9799,1.0236
2016-03-26,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,-6918.97875874,-10205.1229717,0,99728.38330248174,79728.38330259851,1.54,6.2413,4.36,2.84,3.2308,1.3976,1.31,1.3,1.4453,0.9799,1.0236
2016-03-27,0.0,2.000047061301302e-08,-4.547473508864641e-13,3521.12676056,-9.998984751291573e-09,-7155.123068120002,-7633.58778626,-7692.30769231,-6918.97875874,-10205.1229717,0,119648.38330249945,79648.38330259851,1.54,6.2413,4.36,2.84,3.2308,1.3976,1.31,1.3,1.4453,0.9799,1.0236
2016-03-28,0.0,2.000047061301302e-08,-4.547473508864641e-13,3521.12676056,-9.998984751291573e-09,-7155.123068120002,-7633.58778626,-7692.30769231,0.0,-10205.1229717,0,109628.38330249251,79628.3833025985,1.54,6.2413,4.36,2.84,3.2308,1.3976,1.31,1.3,1.4453,0.9799,1.0236
2016-03-29,0.0,2.000047061301302e-08,-4.547473508864641e-13,3521.12676056,-9.998984751291573e-09,-7155.123068120002,-7633.58778626,-7692.30769231,0.0,-10205.1229717,0,109628.38330249251,90753.46514806154,1.48,6.93,4.25,4.17,3.21,1.16,0.845,1.145,1.64,0.9799,1.12
2016-03-30,0.0,-1447.1780028699995,-4.547473508864641e-13,3521.12676056,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7692.30769231,0.0,-10205.1229717,0,104828.55821517676,91764.83579113067,1.46,6.91,4.25,4.12,3.2308,1.16,0.845,1.13,1.64,0.87,1.11
2016-03-31,0.0,-1447.1780028699995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,-7692.30769231,-6172.83950617,-10205.1229717,0,129286.58638417236,91497.99623667727,1.45,6.99,4.28,4.12,3.21,1.17,0.86,1.13,1.62,0.88,1.115
2016-04-01,0.0,-1447.1780028699995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,-6172.83950617,0.0,0,111603.60325405074,91730.90131926184,1.445,6.95,4.22,4.12,3.21,1.175,0.845,1.14,1.59,0.87,1.075
2016-04-02,0.0,-1447.1780028699995,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,-6172.83950617,0.0,0,111603.60325405074,91730.90131926184,1.445,6.95,4.22,4.12,3.21,1.175,0.845,1.14,1.59,0.87,1.075
2016-04-03,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539205,1.445,6.95,4.22,4.12,3.21,1.175,0.845,1.14,1.59,0.87,1.075
2016-04-04,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539166,1.405,6.95,4.22,4.14,3.25,1.175,0.815,1.13,1.59,0.88,1.11
2016-04-05,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539045,1.43,6.85,4.2,4.2,3.17,1.19,0.82,1.14,1.585,0.865,1.105
2016-04-06,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539146,1.445,6.9,4.19,4.13,3.17,1.185,0.82,1.135,1.58,0.865,1.085
2016-04-07,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539066,1.43,6.87,4.16,4.1,3.19,1.175,0.81,1.135,1.58,0.875,1.095
2016-04-08,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539066,1.41,6.86,4.18,4.01,3.17,1.165,0.785,1.16,1.57,0.87,1.09
2016-04-09,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539066,1.41,6.86,4.18,4.01,3.17,1.165,0.785,1.16,1.57,0.87,1.09
2016-04-10,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539066,1.41,6.86,4.18,4.01,3.17,1.165,0.785,1.16,1.57,0.87,1.09
2016-04-11,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,91691.15591528516,91691.15591539115,1.44,6.87,4.15,4.02,3.14,1.16,0.8,1.15,1.58,0.88,1.085
2016-04-12,6825.93856655,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,81671.15591528942,91671.15591538987,1.465,6.83,4.17,4.02,3.19,1.15,0.79,1.15,1.575,0.89,1.08
2016-04-13,6825.93856655,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,81671.15591528942,91739.41530105578,1.475,6.85,4.2,4.04,3.19,1.16,0.805,1.15,1.575,0.895,1.0229
2016-04-14,6825.93856655,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,81671.15591528942,91568.76683689283,1.45,6.89,4.28,4.04,3.19,1.155,0.815,1.145,1.58,0.9799,1.075
2016-04-15,6825.93856655,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,81671.15591528942,91432.24806556263,1.43,6.95,4.29,4.05,3.23,1.17,0.825,1.14,1.58,0.895,1.12
2016-04-16,6825.93856655,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-11173.1843575,0,91651.15591525199,91412.2480655627,1.43,6.95,4.29,4.05,3.23,1.17,0.825,1.14,1.58,0.895,1.12
2016-04-17,0.0,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,-11173.1843575,0,101392.72588111815,91392.72588126236,1.43,6.95,4.29,4.05,3.23,1.17,0.825,1.14,1.58,0.895,1.12
2016-04-18,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,80402.22532249577,90402.22532261327,1.43,7.36,4.54,2.99,3.4,1.3743,1.0726,1.2819999999999998,1.51,0.9799,1.01
2016-04-19,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,80402.22532249577,90227.40014778232,1.405,7.0,4.27,4.06,3.25,1.17,0.81,1.145,1.565,0.895,1.1
2016-04-20,6993.00699301,-1428.5714285499996,-2358.4905660400004,2450.98039216,-3067.484662589999,-8510.638297870002,-12422.3602484,-8733.62445415,0.0,-11173.1843575,0,140242.22532241698,90172.29525267749,1.42,7.0,4.24,4.08,3.26,1.175,0.805,1.145,1.58,0.895,1.09
2016-04-21,6993.00699301,-1428.5714285499996,-2358.4905660400004,2450.98039216,-3067.484662589999,-8510.638297870002,-12422.3602484,-8733.62445415,0.0,-11173.1843575,0,140242.22532241698,89770.64183012108,1.42,7.03,4.26,4.09,3.28,1.17,0.82,1.16,1.59,0.895,1.08
2016-04-22,6993.00699301,-1428.5714285499996,-2358.4905660400004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,99658.58628638479,89512.91497667489,1.42,7.02,4.26,4.03,3.27,1.18,0.815,1.155,1.59,0.9,1.09
2016-04-23,6993.00699301,2.000047061301302e-08,-2358.4905660400004,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,89609.95771496627,89492.85783381778,1.42,7.02,4.26,4.03,3.27,1.18,0.815,1.155,1.59,0.9,1.09
2016-04-24,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,79542.6935640132,89472.7634941951,1.42,7.02,4.26,4.03,3.27,1.18,0.815,1.155,1.59,0.9,1.09
2016-04-25,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,79542.6935640132,89472.7634942006,1.42,7.36,4.54,2.99,3.4,1.3922,1.0726,1.305,1.55,0.9799,1.0098
2016-04-26,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0,79542.6935640132,89402.8334242652,1.41,7.04,4.27,4.01,3.29,1.175,0.81,1.15,1.595,0.905,1.105
2016-04-27,6993.00699301,2.000047061301302e-08,-2352.9411764700003,2481.38957816,-9.998984751291573e-09,-8438.818565400003,-12345.6790123,-8583.69098712,0.0,-11049.7237569,9049.77375566,109402.69356397304,89367.72852916019,1.425,7.03,4.25,4.03,3.3,1.185,0.81,1.165,1.585,0.905,1.105
2016-04-28,6993.00699301,2.000047061301302e-08,-2352.9411764700003,2481.38957816,-9.998984751291573e-09,-8438.818565400003,-12345.6790123,-8583.69098712,0.0,-11049.7237569,9049.77375566,109402.69356397304,89357.82375255768,1.425,7.04,4.25,4.03,3.3,1.19,0.82,1.165,1.59,0.895,1.11
2016-04-29,6993.00699301,2.000047061301302e-08,-2352.9411764700003,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,89000.89717147878,88836.84945460477,1.42,7.05,4.29,4.01,3.29,1.185,0.82,1.17,1.6,0.915,1.11
2016-04-30,6993.00699301,2.000047061301302e-08,-2352.9411764700003,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,89000.89717147878,88836.84945460477,1.42,7.05,4.29,4.01,3.29,1.185,0.82,1.17,1.6,0.915,1.11
2016-05-01,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88816.66121931067,1.42,7.05,4.29,4.01,3.29,1.185,0.82,1.17,1.6,0.915,1.11
2016-05-02,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88886.59128924058,1.43,7.03,4.27,4.07,3.27,1.19,0.81,1.16,1.59,0.915,1.1
2016-05-03,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88956.52135917067,1.44,7.05,4.3,4.09,3.31,1.185,0.815,1.175,1.595,0.92,1.075
2016-05-04,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88886.59128924017,1.43,7.03,4.29,4.03,3.31,1.185,0.81,1.16,1.59,0.915,1.06
2016-05-05,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88816.66121931026,1.42,7.03,4.29,4.11,3.29,1.19,0.815,1.15,1.5919999999999999,0.925,1.07
2016-05-06,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88851.62625427631,1.425,7.07,4.28,4.12,3.27,1.215,0.82,1.14,1.58,0.915,1.065
2016-05-07,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88851.62625427631,1.425,7.07,4.28,4.12,3.27,1.215,0.82,1.14,1.58,0.915,1.065
2016-05-08,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88851.62625427631,1.425,7.07,4.28,4.12,3.27,1.215,0.82,1.14,1.58,0.915,1.065
2016-05-09,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88816.66121931047,1.42,7.05,4.28,4.16,3.31,1.21,0.815,1.15,1.58,0.91,1.08
2016-05-10,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88711.76611441502,1.405,7.05,4.29,4.07,3.34,1.205,0.805,1.15,1.575,0.92,1.08
2016-05-11,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88816.66121931127,1.42,7.12,4.31,4.06,3.37,1.215,0.81,1.19,1.575,0.93,1.08
2016-05-12,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88641.83604448743,1.395,7.17,4.32,4.09,3.33,1.22,0.805,1.195,1.585,0.91,1.07
2016-05-13,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88397.08079973178,1.36,7.15,4.3,4.04,3.32,1.215,0.805,1.205,1.577,0.915,1.06
2016-05-14,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88397.08079973178,1.36,7.15,4.3,4.04,3.32,1.215,0.805,1.205,1.577,0.915,1.06
2016-05-15,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88397.08079973178,1.36,7.15,4.3,4.04,3.32,1.215,0.805,1.205,1.577,0.915,1.06
2016-05-16,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88501.97590462862,1.375,7.24,4.28,4.03,3.33,1.245,0.815,1.21,1.58,0.92,1.07
2016-05-17,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88641.83604448942,1.395,7.27,4.28,4.06,3.33,1.26,0.815,1.21,1.575,0.92,1.06
2016-05-18,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88571.90597455861,1.385,7.26,4.28,4.05,3.38,1.27,0.8,1.215,1.577,0.91,1.05
2016-05-19,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88571.90597455892,1.385,7.26,4.25,4.0,3.35,1.26,0.81,1.22,1.57,0.895,1.035
2016-05-20,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88467.01086966367,1.37,7.27,4.29,4.05,3.38,1.265,0.805,1.21,1.57,0.9,1.04
2016-05-21,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88467.01086966367,1.37,7.27,4.29,4.05,3.38,1.265,0.805,1.21,1.57,0.9,1.04
2016-05-22,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88467.01086966367,1.37,7.27,4.29,4.05,3.38,1.265,0.805,1.21,1.57,0.9,1.04
2016-05-23,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88467.01086966477,1.37,7.3,4.29,4.06,3.33,1.275,0.81,1.22,1.565,0.9,1.045
2016-05-24,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88641.83604448792,1.395,7.22,4.33,4.03,3.38,1.265,0.815,1.23,1.565,0.9,1.04
2016-05-25,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88641.83604448891,1.395,7.25,4.3,4.07,3.34,1.28,0.815,1.24,1.565,0.9,1.055
2016-05-26,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88711.76611442762,1.405,7.68,4.37,4.11,3.34,1.26,0.825,1.245,1.57,0.92,1.06
2016-05-27,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78886.59128912837,88641.83604448912,1.395,7.27,4.28,4.09,3.36,1.26,0.825,1.24,1.57,0.91,1.075
2016-05-28,6993.00699301,-1375.5158184099996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,88866.5912891145,88621.83604448914,1.395,7.27,4.28,4.09,3.36,1.26,0.825,1.24,1.57,0.91,1.075
2016-05-29,6993.00699301,-1375.5158184099996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,88866.5912891145,88621.83604448914,1.395,7.27,4.28,4.09,3.36,1.26,0.825,1.24,1.57,0.91,1.075
2016-05-30,6993.00699301,-1375.5158184099996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,88866.5912891145,88684.3113958223,1.4,7.25,4.24,4.06,3.37,1.27,0.825,1.24,1.57,0.915,1.09
2016-05-31,6993.00699301,-1375.5158184099996,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,88866.5912891145,88824.1715356827,1.42,7.25,4.2,4.09,3.35,1.275,0.835,1.25,1.57,0.94,1.08
2016-06-01,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78874.15662612976,88769.2615213505,1.415,7.25,4.24,4.1,3.34,1.265,0.83,1.24,1.555,0.935,1.08
2016-06-02,6993.00699301,2.000047061301302e-08,-4.547473508864641e-13,0.0,-9.998984751291573e-09,-1.8189894035458565e-12,0.0,0.0,0.0,0.0,0.0,78874.15662612976,88769.2615213482,1.415,7.13,4.21,4.11,3.33,1.26,0.83,1.215,1.56,0.915,1.09
